user_id,age,gender,height_cm,weight_kg,fitness_level,experience_months,consistency,previous_training,goals,preferred_duration,preferred_frequency,preferred_style,preferred_exercises,equipment,available_time,schedule_flexibility,limitations,recovery_capacity,energy_levels,stress_levels,sleep_quality,motivation_type,enjoyment_factors,preferred_intensity,bmi,exp_bin,primary_goal
U000865,55,Female,181,67,Novice,17,1,Full Body,"General Fitness,Strength",45-60 min,4,Upper/Lower,Cardio,Full Gym,45-60 min,3,None,3,2,4,3,Process-driven,"Achievement,Challenge",2,20.5,7-24,General Fitness
U000866,23,Female,164,53,Intermediate,41,5,Push/Pull/Legs,Hypertrophy,60-75 min,4,Push/Pull/Legs,"Free weights,Compound movements",Full Gym,60-90 min,5,Knee issues,3,4,4,3,Social,Challenge,3,19.7,25-60,Hypertrophy
U000867,22,Male,188,88,Beginner,3,2,None/Minimal,General Fitness,30-45 min,2,Full Body,"Bodyweight exercises,Compound movements",At Home,≤30 min,4,None,1,2,3,2,Social,Achievement,1,24.9,0-6,General Fitness
U000868,45,Male,182,99,Novice,9,3,Full Body,Strength,45-60 min,2,Full Body,"Compound movements,Machine-based exercises",Garage Gym,45-60 min,2,None,4,5,1,5,Results-driven,Achievement,2,29.9,7-24,Strength
U000869,26,Male,168,63,Beginner,6,1,None/Minimal,General Fitness,30-45 min,3,Full Body,"Olympic lifts,Free weights",Dumbbell Only,45-60 min,1,Back issues,1,2,4,3,Process-driven,Variety,2,22.3,0-6,General Fitness
U000870,57,Male,174,102,Novice,16,3,Body Part Split,Weight Loss,60-75 min,2,Upper/Lower,"Compound movements,Bodyweight exercises",At Home,60-90 min,5,None,2,4,4,3,Social,"Social,Achievement",2,33.7,7-24,Weight Loss
U000871,60,Female,163,74,Beginner,3,1,None/Minimal,Hypertrophy,30-45 min,3,Full Body,"Isolation exercises,Free weights",Garage Gym,45-60 min,4,Back issues,3,5,4,2,Results-driven,Social,2,27.9,0-6,Hypertrophy
U000872,29,Male,199,106,Novice,5,1,Upper/Lower,"Hypertrophy,Weight Loss",45-60 min,2,Upper/Lower,Machine-based exercises,Dumbbell Only,60-90 min,2,None,3,4,2,2,Competition,"Achievement,Challenge",2,26.8,0-6,Hypertrophy
U000873,56,Female,170,49,Novice,4,2,None/Minimal,Weight Loss,60-75 min,3,Full Body,"Bodyweight exercises,Free weights,Machine-based exercises",At Home,45-60 min,4,None,3,2,3,3,Social,"Variety,Achievement",3,17.0,0-6,Weight Loss
U000874,58,Female,180,82,Beginner,2,4,Full Body,General Fitness,45-60 min,2,Full Body,"Bodyweight exercises,Cardio",At Home,60-90 min,4,Ankle issues,4,4,2,3,Process-driven,Structure,1,25.3,0-6,General Fitness
U000875,18,Prefer not to say,151,88,Beginner,3,2,None/Minimal,"General Fitness,Strength",30-45 min,2,Full Body,"Free weights,Bodyweight exercises",At Home,≤30 min,2,None,4,5,2,4,Competition,"Challenge,Structure",1,38.6,0-6,General Fitness
U000876,37,Female,170,67,Beginner,3,2,Full Body,"Hypertrophy,Endurance",45-60 min,3,Push/Pull/Legs,"Isolation exercises,Machine-based exercises,Olympic lifts",Dumbbell Only,45-60 min,3,None,3,3,4,2,Process-driven,Structure,2,23.2,0-6,Hypertrophy
U000877,29,Male,195,72,Intermediate,51,4,Full Body,Strength,60-75 min,3,Push/Pull/Legs,"Cardio,Free weights,Bodyweight exercises",At Home,45-60 min,3,None,2,2,5,2,Process-driven,"Achievement,Variety",5,18.9,25-60,Strength
U000878,39,Female,160,60,Intermediate,27,3,CrossFit/Functional Fitness,Strength,60-75 min,4,Body Part Split,"Bodyweight exercises,Free weights",Garage Gym,60-90 min,5,None,3,4,2,4,Results-driven,Challenge,5,23.4,25-60,Strength
U000879,40,Male,195,65,Advanced,96,3,Push/Pull/Legs,"General Fitness,Athletic Performance",90+ min,5,Body Part Split,"Isolation exercises,Cardio,Compound movements",Garage Gym,90+ min,4,None,4,4,3,4,Process-driven,Social,4,17.1,61-120,General Fitness
U000880,33,Female,177,79,Intermediate,45,4,Body Part Split,Weight Loss,75-90 min,3,Push/Pull/Legs,"Compound movements,Bodyweight exercises",At Home,60-90 min,1,None,4,5,3,5,Competition,"Achievement,Social",4,25.2,25-60,Weight Loss
U000881,53,Female,168,87,Beginner,3,1,Full Body,"Hypertrophy,Weight Loss",30-45 min,4,Full Body,Cardio,Dumbbell Only,≤30 min,3,None,4,5,1,3,Competition,"Achievement,Social",1,30.8,0-6,Hypertrophy
U000882,43,Female,158,85,Beginner,4,2,Full Body,"Strength,General Fitness",60-75 min,3,Full Body,"Isolation exercises,Machine-based exercises",At Home,60-90 min,5,None,2,1,4,1,Results-driven,Achievement,1,34.0,0-6,Strength
U000883,60,Male,167,67,Intermediate,22,5,Upper/Lower,Strength,60-75 min,4,Full Body,Free weights,Dumbbell Only,45-60 min,2,Hip issues,1,1,3,2,Social,"Challenge,Variety",3,24.0,7-24,Strength
U000884,50,Female,151,69,Beginner,5,5,None/Minimal,Weight Loss,45-60 min,3,Upper/Lower,"Free weights,Bodyweight exercises,Olympic lifts",Full Gym,45-60 min,1,None,3,3,2,3,Social,Achievement,1,30.3,0-6,Weight Loss
U000885,23,Male,179,76,Novice,4,2,Full Body,Athletic Performance,30-45 min,4,Full Body,Machine-based exercises,At Home,≤30 min,3,Hip issues,2,3,5,3,Process-driven,Variety,5,23.7,0-6,Athletic Performance
U000886,46,Female,159,55,Beginner,6,2,None/Minimal,"Hypertrophy,General Fitness",45-60 min,3,Full Body,"Bodyweight exercises,Isolation exercises,Machine-based exercises",At Home,45-60 min,5,None,3,4,4,2,Process-driven,Variety,2,21.8,0-6,Hypertrophy
U000887,55,Male,191,74,Beginner,2,2,Full Body,General Fitness,45-60 min,3,Full Body,"Machine-based exercises,Olympic lifts",Garage Gym,60-90 min,2,Back issues,1,3,5,2,Results-driven,Variety,2,20.3,0-6,General Fitness
U000888,46,Male,183,95,Advanced,63,2,Other,General Fitness,45-60 min,4,Upper/Lower,"Machine-based exercises,Olympic lifts,Cardio",Dumbbell Only,45-60 min,4,Knee issues,2,2,3,3,Social,"Achievement,Challenge",3,28.4,61-120,General Fitness
U000889,40,Male,179,95,Intermediate,31,3,CrossFit/Functional Fitness,Strength,45-60 min,3,No preference,"Free weights,Olympic lifts",Dumbbell Only,60-90 min,2,None,1,1,4,1,Process-driven,Structure,3,29.6,25-60,Strength
U000890,19,Prefer not to say,164,72,Advanced,87,4,CrossFit/Functional Fitness,Strength,60-75 min,3,No preference,"Isolation exercises,Free weights",Dumbbell Only,60-90 min,3,None,2,2,4,3,Results-driven,Variety,3,26.8,61-120,Strength
U000891,19,Female,161,54,Novice,23,2,Upper/Lower,"Weight Loss,Endurance",60-75 min,2,Full Body,Cardio,Dumbbell Only,60-90 min,2,Hip issues,3,1,4,2,Results-driven,"Challenge,Structure",3,20.8,7-24,Weight Loss
U000892,45,Female,161,86,Beginner,3,2,None/Minimal,"General Fitness,Strength",30-45 min,2,Full Body,"Isolation exercises,Olympic lifts",At Home,30-45 min,4,None,3,2,5,3,Competition,Social,1,33.2,0-6,General Fitness
U000893,27,Male,177,95,Beginner,6,3,None/Minimal,Weight Loss,45-60 min,2,No preference,"Olympic lifts,Isolation exercises",Full Gym,60-90 min,5,None,5,5,1,5,Process-driven,Social,2,30.3,0-6,Weight Loss
U000894,43,Male,179,98,Novice,17,3,Push/Pull/Legs,"Athletic Performance,General Fitness",60-75 min,6,No preference,"Bodyweight exercises,Cardio",Dumbbell Only,60-90 min,4,Knee issues,3,2,5,3,Competition,Variety,2,30.6,7-24,Athletic Performance
U000895,39,Male,166,73,Beginner,6,2,Full Body,"General Fitness,Endurance",60-75 min,4,Full Body,"Free weights,Cardio,Compound movements",At Home,60-90 min,5,None,3,3,3,3,Results-driven,"Social,Challenge",1,26.5,0-6,General Fitness
U000896,65,Male,168,66,Beginner,5,1,Push/Pull/Legs,"Weight Loss,General Fitness",45-60 min,2,Full Body,"Olympic lifts,Isolation exercises,Machine-based exercises",Full Gym,45-60 min,4,None,1,2,5,2,Results-driven,Challenge,2,23.4,0-6,Weight Loss
U000897,48,Male,186,91,Advanced,114,3,Cardio-focused,Strength,45-60 min,6,Push/Pull/Legs,"Free weights,Compound movements,Machine-based exercises",Full Gym,30-45 min,4,Wrist/elbow issues,4,5,3,5,Results-driven,Structure,5,26.3,61-120,Strength
U000898,57,Female,185,83,Beginner,5,2,Upper/Lower,General Fitness,30-45 min,3,Upper/Lower,"Bodyweight exercises,Cardio",Full Gym,30-45 min,3,None,3,3,1,3,Results-driven,"Social,Structure",2,24.3,0-6,General Fitness
U000899,32,Male,193,93,Novice,23,3,CrossFit/Functional Fitness,Weight Loss,30-45 min,2,Upper/Lower,"Olympic lifts,Bodyweight exercises,Isolation exercises",Garage Gym,30-45 min,4,None,3,2,3,3,Competition,Social,4,25.0,7-24,Weight Loss
U000900,53,Female,156,87,Advanced,60,3,CrossFit/Functional Fitness,Weight Loss,45-60 min,5,No preference,Free weights,Full Gym,45-60 min,1,None,3,4,3,4,Competition,Variety,4,35.7,25-60,Weight Loss
U000901,51,Female,180,65,Novice,10,3,Other,General Fitness,30-45 min,3,Upper/Lower,"Isolation exercises,Machine-based exercises,Cardio",Garage Gym,30-45 min,5,None,3,4,3,3,Competition,Variety,1,20.1,7-24,General Fitness
U000902,20,Non-binary,182,80,Novice,19,3,Push/Pull/Legs,"General Fitness,Strength",60-75 min,4,Body Part Split,"Cardio,Free weights",At Home,60-90 min,4,Ankle issues,5,3,3,5,Social,Challenge,2,24.2,7-24,General Fitness
U000903,48,Male,183,60,Beginner,5,1,None/Minimal,Hypertrophy,30-45 min,3,No preference,Isolation exercises,Full Gym,30-45 min,1,None,1,3,3,3,Competition,"Achievement,Social",1,17.9,0-6,Hypertrophy
U000904,62,Female,152,83,Intermediate,19,3,CrossFit/Functional Fitness,Strength,45-60 min,4,Upper/Lower,"Isolation exercises,Compound movements,Free weights",At Home,45-60 min,5,None,3,2,4,2,Social,Achievement,2,35.9,7-24,Strength
U000905,62,Male,165,108,Novice,17,4,CrossFit/Functional Fitness,"General Fitness,Hypertrophy",60-75 min,3,Upper/Lower,"Olympic lifts,Compound movements,Isolation exercises",Dumbbell Only,60-90 min,2,Shoulder issues,2,2,4,2,Process-driven,Structure,3,39.7,7-24,General Fitness
U000906,35,Male,187,96,Novice,4,3,Upper/Lower,Hypertrophy,45-60 min,5,Body Part Split,"Free weights,Isolation exercises,Compound movements",Dumbbell Only,60-90 min,5,Hip issues,4,4,2,3,Social,Challenge,3,27.5,0-6,Hypertrophy
U000907,52,Male,182,102,Intermediate,12,4,Upper/Lower,Hypertrophy,30-45 min,2,Body Part Split,Cardio,Dumbbell Only,30-45 min,1,None,4,3,3,4,Competition,Achievement,2,30.8,7-24,Hypertrophy
U000908,29,Male,171,89,Beginner,3,4,Full Body,General Fitness,60-75 min,2,Upper/Lower,"Free weights,Olympic lifts",Garage Gym,60-90 min,1,None,2,2,4,2,Results-driven,"Structure,Achievement",3,30.4,0-6,General Fitness
U000909,22,Male,167,66,Advanced,47,4,Upper/Lower,Hypertrophy,60-75 min,5,Push/Pull/Legs,Cardio,Dumbbell Only,60-90 min,1,None,2,2,4,1,Social,Achievement,4,23.7,25-60,Hypertrophy
U000910,45,Male,189,84,Beginner,3,2,Full Body,Weight Loss,30-45 min,2,Upper/Lower,"Machine-based exercises,Free weights,Olympic lifts",At Home,30-45 min,3,None,2,2,3,2,Results-driven,Achievement,1,23.5,0-6,Weight Loss
U000911,36,Male,189,94,Intermediate,16,4,Push/Pull/Legs,Hypertrophy,30-45 min,4,Push/Pull/Legs,"Isolation exercises,Compound movements,Free weights",Full Gym,45-60 min,1,None,4,3,4,3,Social,"Structure,Achievement",5,26.3,7-24,Hypertrophy
U000912,61,Male,178,81,Novice,13,4,Upper/Lower,"Strength,Athletic Performance",30-45 min,3,Upper/Lower,"Olympic lifts,Cardio",Dumbbell Only,30-45 min,4,None,5,5,1,5,Competition,Challenge,2,25.6,7-24,Strength
U000913,19,Female,170,74,Novice,4,4,Full Body,"Weight Loss,Hypertrophy",30-45 min,4,No preference,"Free weights,Compound movements,Bodyweight exercises",Full Gym,30-45 min,5,None,4,3,4,5,Competition,Variety,1,25.6,0-6,Weight Loss
U000914,37,Male,190,73,Beginner,6,2,CrossFit/Functional Fitness,"General Fitness,Strength",45-60 min,4,Push/Pull/Legs,"Compound movements,Isolation exercises",Full Gym,60-90 min,1,None,3,3,3,3,Social,Variety,2,20.2,0-6,General Fitness
U000915,35,Male,166,89,Novice,8,3,Push/Pull/Legs,General Fitness,30-45 min,4,Full Body,"Isolation exercises,Machine-based exercises",At Home,30-45 min,1,Hip issues,3,1,3,4,Competition,"Social,Challenge",3,32.3,7-24,General Fitness
U000916,59,Female,184,53,Beginner,0,5,Full Body,General Fitness,45-60 min,3,Full Body,"Free weights,Cardio",Dumbbell Only,45-60 min,1,None,2,2,3,2,Social,Challenge,2,15.7,,General Fitness
U000917,39,Male,165,95,Novice,4,1,None/Minimal,"Endurance,Strength",45-60 min,5,Body Part Split,"Olympic lifts,Machine-based exercises",Full Gym,45-60 min,5,Shoulder issues,2,3,4,3,Competition,Challenge,3,34.9,0-6,Endurance
U000918,43,Female,182,67,Beginner,0,2,None/Minimal,Weight Loss,60-75 min,2,Full Body,"Bodyweight exercises,Isolation exercises,Cardio",At Home,60-90 min,3,None,2,3,3,2,Social,Variety,3,20.2,,Weight Loss
U000919,50,Female,153,66,Novice,14,3,None/Minimal,Weight Loss,30-45 min,3,Push/Pull/Legs,"Free weights,Bodyweight exercises,Isolation exercises",At Home,30-45 min,3,Back issues,1,1,4,1,Results-driven,Challenge,2,28.2,7-24,Weight Loss
U000920,19,Prefer not to say,175,73,Intermediate,39,2,Full Body,Weight Loss,60-75 min,4,Body Part Split,"Olympic lifts,Free weights",At Home,45-60 min,3,None,2,2,3,2,Results-driven,Challenge,1,23.8,25-60,Weight Loss
U000921,25,Male,166,100,Advanced,44,5,Body Part Split,"General Fitness,Endurance",60-75 min,5,Push/Pull/Legs,"Free weights,Cardio,Bodyweight exercises",Full Gym,45-60 min,1,None,4,4,2,3,Competition,Challenge,5,36.3,25-60,General Fitness
U000922,42,Male,182,75,Novice,7,1,Push/Pull/Legs,Weight Loss,30-45 min,4,Full Body,"Olympic lifts,Compound movements",Dumbbell Only,≤30 min,4,None,2,3,3,3,Process-driven,Social,3,22.6,7-24,Weight Loss
U000923,33,Male,172,75,Novice,13,4,Cardio-focused,Strength,45-60 min,3,Full Body,"Compound movements,Isolation exercises",Dumbbell Only,45-60 min,2,None,5,4,1,4,Process-driven,Achievement,2,25.4,7-24,Strength
U000924,36,Female,160,71,Intermediate,58,3,Full Body,General Fitness,75-90 min,3,Push/Pull/Legs,Machine-based exercises,Full Gym,90+ min,4,None,2,3,2,3,Social,Challenge,2,27.7,25-60,General Fitness
U000925,25,Male,192,107,Intermediate,36,3,Upper/Lower,Hypertrophy,75-90 min,3,Upper/Lower,"Isolation exercises,Bodyweight exercises,Machine-based exercises",Dumbbell Only,60-90 min,1,None,3,5,2,4,Process-driven,"Social,Challenge",5,29.0,25-60,Hypertrophy
U000926,30,Female,160,67,Intermediate,41,5,Upper/Lower,"Hypertrophy,Weight Loss",45-60 min,4,Upper/Lower,"Compound movements,Machine-based exercises",Full Gym,45-60 min,3,Knee issues,3,3,4,2,Process-driven,Social,4,26.2,25-60,Hypertrophy
U000927,31,Male,183,104,Advanced,102,5,Body Part Split,Hypertrophy,75-90 min,6,Push/Pull/Legs,Bodyweight exercises,Dumbbell Only,60-90 min,5,Knee issues,3,4,2,5,Competition,Achievement,4,31.1,61-120,Hypertrophy
U000928,64,Male,166,85,Beginner,0,1,None/Minimal,"General Fitness,Weight Loss",60-75 min,2,Upper/Lower,"Olympic lifts,Machine-based exercises",Garage Gym,45-60 min,2,None,5,4,1,4,Results-driven,"Challenge,Structure",2,30.8,,General Fitness
U000929,31,Male,168,81,Intermediate,45,4,CrossFit/Functional Fitness,Hypertrophy,75-90 min,5,Full Body,"Compound movements,Cardio,Free weights",Dumbbell Only,90+ min,5,Back issues,4,5,1,5,Social,"Challenge,Social",2,28.7,25-60,Hypertrophy
U000930,57,Non-binary,186,89,Beginner,6,4,None/Minimal,"Hypertrophy,Endurance",90+ min,2,Upper/Lower,"Compound movements,Free weights",At Home,90+ min,5,Knee issues,4,5,2,5,Competition,Structure,2,25.7,0-6,Hypertrophy
U000931,47,Female,158,49,Novice,21,3,Other,General Fitness,30-45 min,4,Upper/Lower,"Machine-based exercises,Olympic lifts,Isolation exercises",Dumbbell Only,≤30 min,3,Back issues,3,3,3,3,Process-driven,Structure,2,19.6,7-24,General Fitness
U000932,33,Female,169,55,Novice,3,4,Full Body,General Fitness,75-90 min,3,Full Body,"Compound movements,Isolation exercises",Dumbbell Only,90+ min,4,None,4,2,4,3,Social,Social,4,19.3,0-6,General Fitness
U000933,48,Male,191,89,Intermediate,27,4,CrossFit/Functional Fitness,Strength,60-75 min,4,Push/Pull/Legs,"Free weights,Cardio",At Home,60-90 min,2,None,3,3,3,3,Competition,"Social,Structure",5,24.4,25-60,Strength
U000934,57,Female,174,64,Intermediate,22,1,Upper/Lower,General Fitness,75-90 min,3,Body Part Split,Machine-based exercises,Garage Gym,60-90 min,4,Wrist/elbow issues,2,2,4,3,Results-driven,"Social,Challenge",1,21.1,7-24,General Fitness
U000935,32,Female,185,86,Novice,16,3,Full Body,"Hypertrophy,General Fitness",30-45 min,3,Upper/Lower,"Isolation exercises,Free weights,Compound movements",At Home,30-45 min,1,Hip issues,2,3,4,2,Social,Achievement,2,25.1,7-24,Hypertrophy
U000936,18,Male,185,72,Advanced,73,5,CrossFit/Functional Fitness,Strength,75-90 min,4,Upper/Lower,"Free weights,Machine-based exercises",Full Gym,90+ min,1,None,5,5,2,5,Social,"Challenge,Structure",4,21.0,61-120,Strength
U000937,23,Male,184,108,Novice,16,3,Push/Pull/Legs,"Hypertrophy,Athletic Performance",30-45 min,3,Full Body,Isolation exercises,Garage Gym,30-45 min,3,None,4,3,3,4,Results-driven,Social,1,31.9,7-24,Hypertrophy
U000938,31,Female,171,67,Novice,15,3,None/Minimal,"Athletic Performance,Hypertrophy",45-60 min,2,Upper/Lower,Machine-based exercises,Full Gym,45-60 min,2,None,3,1,5,3,Process-driven,Structure,1,22.9,7-24,Athletic Performance
U000939,40,Female,184,52,Novice,3,1,Full Body,"Strength,General Fitness",60-75 min,3,Full Body,"Machine-based exercises,Isolation exercises,Cardio",At Home,60-90 min,3,None,4,3,3,4,Competition,Achievement,3,15.4,0-6,Strength
U000940,22,Female,180,88,Beginner,2,1,None/Minimal,Athletic Performance,30-45 min,5,Full Body,"Isolation exercises,Machine-based exercises",Garage Gym,30-45 min,3,Back issues,2,3,3,3,Process-driven,Achievement,2,27.2,0-6,Athletic Performance
U000941,49,Male,199,107,Intermediate,54,3,CrossFit/Functional Fitness,Strength,60-75 min,3,Push/Pull/Legs,Machine-based exercises,At Home,45-60 min,3,None,2,1,4,3,Social,"Structure,Challenge",3,27.0,25-60,Strength
U000942,28,Male,177,91,Beginner,6,1,Full Body,"Weight Loss,Endurance",30-45 min,2,Push/Pull/Legs,"Isolation exercises,Compound movements",Dumbbell Only,≤30 min,1,None,2,1,4,1,Process-driven,Challenge,3,29.0,0-6,Weight Loss
U000943,47,Female,185,72,Novice,23,4,Full Body,"Athletic Performance,Hypertrophy",45-60 min,4,No preference,"Cardio,Isolation exercises",At Home,30-45 min,2,None,3,2,3,3,Process-driven,Structure,3,21.0,7-24,Athletic Performance
U000944,46,Male,169,63,Novice,13,3,Upper/Lower,Weight Loss,45-60 min,4,No preference,"Bodyweight exercises,Machine-based exercises,Olympic lifts",Full Gym,30-45 min,5,None,3,2,2,4,Results-driven,"Social,Achievement",2,22.1,7-24,Weight Loss
U000945,36,Female,181,62,Beginner,5,3,None/Minimal,Hypertrophy,60-75 min,5,Full Body,"Cardio,Compound movements",At Home,60-90 min,2,Hip issues,3,2,2,2,Process-driven,Structure,1,18.9,0-6,Hypertrophy
U000946,54,Male,171,66,Beginner,6,3,None/Minimal,General Fitness,30-45 min,3,No preference,"Olympic lifts,Bodyweight exercises,Cardio",At Home,45-60 min,2,None,2,2,3,2,Social,"Variety,Challenge",2,22.6,0-6,General Fitness
U000947,55,Male,198,67,Beginner,5,1,Full Body,General Fitness,30-45 min,2,Full Body,"Machine-based exercises,Cardio,Olympic lifts",Garage Gym,30-45 min,2,None,3,4,3,3,Social,"Social,Challenge",2,17.1,0-6,General Fitness
U000948,60,Female,172,55,Novice,8,1,Cardio-focused,"Strength,Weight Loss",45-60 min,3,Full Body,"Compound movements,Machine-based exercises",At Home,45-60 min,5,None,3,2,2,2,Social,Social,3,18.6,7-24,Strength
U000949,22,Male,171,96,Intermediate,39,4,Upper/Lower,Weight Loss,45-60 min,4,Body Part Split,"Machine-based exercises,Isolation exercises",Full Gym,30-45 min,1,None,3,1,3,3,Process-driven,Achievement,3,32.8,25-60,Weight Loss
U000950,47,Male,178,95,Intermediate,50,3,CrossFit/Functional Fitness,Athletic Performance,60-75 min,5,Body Part Split,"Machine-based exercises,Free weights",At Home,60-90 min,2,None,2,5,3,4,Competition,"Variety,Challenge",3,30.0,25-60,Athletic Performance
U000951,55,Female,175,58,Beginner,0,3,Full Body,Endurance,30-45 min,2,Body Part Split,"Bodyweight exercises,Olympic lifts",At Home,30-45 min,4,Hip issues,5,5,3,5,Social,Challenge,2,18.9,,Endurance
U000952,50,Female,181,89,Advanced,80,1,Upper/Lower,Strength,75-90 min,6,No preference,"Olympic lifts,Compound movements,Cardio",Full Gym,60-90 min,3,None,5,5,2,5,Process-driven,Structure,3,27.2,61-120,Strength
U000953,35,Male,177,108,Beginner,4,3,None/Minimal,"Hypertrophy,General Fitness",45-60 min,3,Push/Pull/Legs,"Cardio,Free weights,Bodyweight exercises",Garage Gym,60-90 min,5,Wrist/elbow issues,4,3,3,3,Social,Structure,2,34.5,0-6,Hypertrophy
U000954,61,Female,156,60,Advanced,106,5,CrossFit/Functional Fitness,Athletic Performance,60-75 min,5,Push/Pull/Legs,Free weights,Full Gym,60-90 min,1,Wrist/elbow issues,3,3,3,4,Process-driven,Structure,4,24.7,61-120,Athletic Performance
U000955,55,Male,179,79,Beginner,5,2,Full Body,Hypertrophy,30-45 min,6,Upper/Lower,"Bodyweight exercises,Olympic lifts",Garage Gym,≤30 min,2,Knee issues,3,4,2,4,Competition,"Challenge,Social",1,24.7,0-6,Hypertrophy
